event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,places,keywords,wos_keys,bib_keys,extracted_from,comment
2601,2017,,,60,,,publication,,,,,000408279000030,ma:2017,highly cited from field corpus,
2602,2017,,,60,,,publication,,,,,000398780600029,kim:2017,highly cited from field corpus,
2603,2018,,,60,,,publication,,,,,000443547000026,knott:2018,highly cited from field corpus,
2604,2016,,,60,,,publication,,,,,000389133000024,hess:2016,highly cited from field corpus,
2605,2013,,,60,,,publication,,,,,000326164100008,larson:2013,highly cited from field corpus,
2606,2016,,,60,,,publication,,,,,000383444400036,nishida:2016,highly cited from field corpus,
2607,2013,,,60,,,publication,,,,,000324306300023,hsu:2013,highly cited from field corpus,
2608,2014,,,60,,,publication,,,,,000344373300003,arribere:2014,highly cited from field corpus,
2609,2016,,,60,,,publication,,,,,000377045400021,peters:2016,highly cited from field corpus,
2610,2014,,,60,,,publication,,,,,000331379800020,niu:2014,highly cited from field corpus,
2611,2017,,,60,,,publication,,,,,000416043700037,gaudelli:2017,highly cited from field corpus,
2612,2012,,,60,,,publication,,,,,000312155800005,spang:2012,highly cited from field corpus,
2613,2014,,,60,,,publication,,,,,000342075800045,anders:2014,highly cited from field corpus,
2614,2013,,,60,,,publication,,,,,000322578000017,gratz:2013,highly cited from field corpus,
2615,2015,,,60,,,publication,,,,,000366422600045,wang:2015b,highly cited from field corpus,
2616,2016,,,60,,,publication,,,,,000379620200027,zhang:2016c,highly cited from field corpus,
2617,2013,,,60,,,publication,,,,,000325073800017,perez-pinera:2013a,highly cited from field corpus,
2618,2014,,,60,,,publication,,,,,000354991800013,whitworth:2014,highly cited from field corpus,
2619,2008,,,60,,,publication,,,,,000253005800028,deveau:2008,highly cited from field corpus,
2620,2015,,,60,,,publication,,,,,000350670300025,kim:2015,highly cited from field corpus,
2621,2013,,,60,,,publication,,,,,000316439500018,jiang:2013b,highly cited from field corpus,
2622,2014,,,60,,,publication,,,,,000334987300007,barrangou:2014,highly cited from field corpus,
2623,2015,,,60,,,publication,,,,,000365401000009,lowder:2015,highly cited from field corpus,
